2019-10-09 00:04:25.462 febs [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$899f6c94] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2019-10-09 00:04:59.936 febs [main] INFO  c.p.u.common.runner.CacheInitRunner - 缓存用户数据 ······
2019-10-09 00:04:59.967 febs [main] INFO  p6spy - 2019-10-09 00:04:59 | 耗时 3 ms | SQL 语句：
SELECT USER_ID,username,password,dept_id,email,mobile,status,create_time,modify_time,last_login_time,ssex,description,avatar FROM t_user;
2019-10-09 00:04:59.980 febs [main] INFO  p6spy - 2019-10-09 00:04:59 | 耗时 7 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-10-09 00:05:00.058 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin';
2019-10-09 00:05:00.094 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 7 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'admin' and m.perms is not null and m.perms <> '';
2019-10-09 00:05:00.157 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 3 ms | SQL 语句：
SELECT USER_ID,theme,layout,multi_page,fix_siderbar,fix_header,color FROM t_user_config WHERE USER_ID='13' ;
2019-10-09 00:05:00.186 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'user' group by u.username;
2019-10-09 00:05:00.207 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 0 ms | SQL 语句：
select r.* from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'user';
2019-10-09 00:05:00.230 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 0 ms | SQL 语句：
select distinct m.perms from t_role r left join t_user_role ur on (r.role_id = ur.role_id) left join t_user u on (u.user_id = ur.user_id) left join t_role_menu rm on (rm.role_id = r.role_id) left join t_menu m on (m.menu_id = rm.menu_id) where u.username = 'user' and m.perms is not null and m.perms <> '';
2019-10-09 00:05:00.254 febs [main] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 0 ms | SQL 语句：
SELECT USER_ID,theme,layout,multi_page,fix_siderbar,fix_header,color FROM t_user_config WHERE USER_ID='14' ;
2019-10-09 00:05:00.279 febs [main] INFO  c.p.u.common.runner.StartedUpRunner -  __    ___   _      ___   _     ____ _____  ____ 
2019-10-09 00:05:00.279 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - / /`  / / \ | |\/| | |_) | |   | |_   | |  | |_  
2019-10-09 00:05:00.280 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - \_\_, \_\_/ |_|  | |_|   |_|__ |_|__  |_|  |_|__ 
2019-10-09 00:05:00.280 febs [main] INFO  c.p.u.common.runner.StartedUpRunner -                                                       
2019-10-09 00:05:00.280 febs [main] INFO  c.p.u.common.runner.StartedUpRunner - FEBS 启动完毕，时间：2019-10-09T00:05:00.280
2019-10-09 00:05:00.632 febs [RMI TCP Connection(4)-192.168.1.109] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2019-10-09 00:05:00.632 febs [RMI TCP Connection(4)-192.168.1.109] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2019-10-09 00:05:00.643 febs [RMI TCP Connection(4)-192.168.1.109] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 11 ms
2019-10-09 00:05:00.666 febs [RMI TCP Connection(3)-192.168.1.109] INFO  p6spy - 2019-10-09 00:05:00 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:05:07.929 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:05:07 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:05:17.973 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:05:17 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:05:27.995 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:05:27 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:05:38.022 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:05:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:05:48.048 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:05:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:05:58.071 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:05:58 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:06:08.122 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:06:08 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:06:18.150 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:06:18 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:06:28.175 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:06:28 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:06:38.204 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:06:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:06:48.230 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:06:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:06:58.256 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:06:58 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:07:08.280 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:07:08 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:07:18.311 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:07:18 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:07:28.339 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:07:28 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:07:38.362 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:07:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:07:48.392 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:07:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:07:58.413 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:07:58 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:08:08.436 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:08:08 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:08:18.457 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:08:18 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:08:28.481 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:08:28 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:08:38.511 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:08:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:08:48.533 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:08:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:08:58.555 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:08:58 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:09:08.583 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:09:08 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:09:18.608 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:09:18 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:09:28.630 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:09:28 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:09:38.652 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:09:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:09:48.679 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:09:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:09:58.695 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:09:58 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:10:00.169 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:10:00 | 耗时 3 ms | SQL 语句：
UPDATE t_user SET last_login_time='2019-10-09T00:10:00.138+0800' WHERE username = 'admin';
2019-10-09 00:10:00.172 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:10:00 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.password, u.email, u.mobile, u. STATUS, u.create_time createTime, u.ssex, d.dept_id deptId, d.dept_name deptName, u.AVATAR, u.DESCRIPTION, u.LAST_LOGIN_TIME lastLoginTime, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'admin' group by u.username;
2019-10-09 00:10:00.212 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:10:00 | 耗时 4 ms | SQL 语句：
INSERT INTO t_login_log ( username, login_time, location, ip ) VALUES ( 'admin', '2019-10-09T00:10:00.202+0800', '内网IP|0|0|内网IP|内网IP', '127.0.0.1' );
2019-10-09 00:10:00.468 febs [http-nio-9527-exec-6] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-10-09 00:10:00.491 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:10:00 | 耗时 1 ms | SQL 语句：
select m.* from t_menu m where m.type <> 1 and m.MENU_ID in (select distinct rm.menu_id from t_role_menu rm left join t_role r on (rm.role_id = r.role_id) left join t_user_role ur on (ur.role_id = r.role_id) left join t_user u on (u.user_id = ur.user_id) where u.username = 'admin') order by m.order_num;
2019-10-09 00:10:01.012 febs [http-nio-9527-exec-8] INFO  c.p.u.common.authentication.JWTUtil - token is valid
2019-10-09 00:10:01.019 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:10:01 | 耗时 2 ms | SQL 语句：
select count(1) from t_login_log;
2019-10-09 00:10:01.021 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:10:01 | 耗时 0 ms | SQL 语句：
select count(1) from t_login_log where datediff(login_time,now())=0;
2019-10-09 00:10:01.023 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:10:01 | 耗时 0 ms | SQL 语句：
select count(distinct(ip)) from t_login_log where datediff(login_time,now())=0;
2019-10-09 00:10:01.026 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:10:01 | 耗时 1 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 group by days;
2019-10-09 00:10:01.028 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:10:01 | 耗时 0 ms | SQL 语句：
select date_format(l.login_time, '%m-%d') days, count(1) count from ( select * from t_login_log where date_sub(curdate(), interval 7 day) <= date(login_time) ) as l where 1 = 1 and l.username = 'admin' group by days;
2019-10-09 00:10:08.719 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:10:08 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:10:18.752 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:10:18 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:10:28.771 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:10:28 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:10:38.795 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:10:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:10:48.824 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:10:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:10:58.849 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:10:58 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:11:08.872 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:11:08 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:11:18.894 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:11:18 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:11:28.918 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:11:28 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:11:38.943 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:11:38 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:11:48.977 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:11:48 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:11:59.004 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:11:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:12:09.028 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:12:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:12:19.055 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:12:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:12:29.075 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:12:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:12:39.098 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:12:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:12:49.119 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:12:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:12:59.139 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:12:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:13:09.158 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:13:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:13:19.183 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:13:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:13:29.211 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:13:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:13:39.236 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:13:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:13:49.256 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:13:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:13:59.277 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:13:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:14:09.298 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:14:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:14:19.317 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:14:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:14:29.335 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:14:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:14:39.363 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:14:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:14:49.389 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:14:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:14:59.409 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:14:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:15:09.433 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:15:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:15:19.454 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:15:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:15:29.474 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:15:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:15:39.496 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:15:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:15:49.519 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:15:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:15:59.544 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:15:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:16:09.571 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:16:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:16:19.594 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:16:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:16:29.614 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:16:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:16:39.639 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:16:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:16:49.671 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:16:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:16:59.698 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:16:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:17:09.723 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:17:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:17:19.743 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:17:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:17:29.769 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:17:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:17:39.801 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:17:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:17:49.830 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:17:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:17:59.857 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:17:59 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:18:09.881 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:18:09 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:18:19.906 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:18:19 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:18:29.929 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:18:29 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:18:39.960 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:18:39 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:18:49.987 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:18:49 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:19:00.021 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:19:00 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:19:10.051 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:19:10 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:19:20.074 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:19:20 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:19:30.099 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:19:30 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:19:40.132 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:19:40 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:19:50.151 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:19:50 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:20:00.281 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:20:00 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:20:10.316 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:20:10 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:20:20.343 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:20:20 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:20:30.373 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:20:30 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:20:40.403 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:20:40 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:20:50.429 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:20:50 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:21:00.462 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:21:00 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:21:10.488 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:21:10 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:21:20.520 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:21:20 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:21:30.558 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:21:30 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:21:40.593 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:21:40 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:21:50.631 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:21:50 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:22:00.658 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:22:00 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:22:10.706 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:22:10 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:22:20.743 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:22:20 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:23:01.832 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:23:01 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:23:11.868 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:23:11 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:23:21.896 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:23:21 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:23:31.927 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:23:31 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:23:41.955 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:23:41 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:23:52.024 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:23:52 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:24:02.051 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:24:02 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:24:12.075 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:24:12 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:24:22.093 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:24:22 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:24:32.117 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:24:32 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:24:42.146 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:24:42 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:24:52.177 febs [http-nio-9527-exec-5] INFO  p6spy - 2019-10-09 00:24:52 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:25:02.201 febs [http-nio-9527-exec-6] INFO  p6spy - 2019-10-09 00:25:02 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:25:12.225 febs [http-nio-9527-exec-7] INFO  p6spy - 2019-10-09 00:25:12 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:25:22.257 febs [http-nio-9527-exec-8] INFO  p6spy - 2019-10-09 00:25:22 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:25:32.279 febs [http-nio-9527-exec-9] INFO  p6spy - 2019-10-09 00:25:32 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:25:42.310 febs [http-nio-9527-exec-10] INFO  p6spy - 2019-10-09 00:25:42 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:25:52.339 febs [http-nio-9527-exec-1] INFO  p6spy - 2019-10-09 00:25:52 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:26:02.364 febs [http-nio-9527-exec-2] INFO  p6spy - 2019-10-09 00:26:02 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:26:12.388 febs [http-nio-9527-exec-3] INFO  p6spy - 2019-10-09 00:26:12 | 耗时 0 ms | SQL 语句：
select 1;
2019-10-09 00:26:22.415 febs [http-nio-9527-exec-4] INFO  p6spy - 2019-10-09 00:26:22 | 耗时 0 ms | SQL 语句：
select 1;
